category,order_date,qty_ordered,price,unique_skus
School & Education,2021-08-22,45.0,60.7,5
School & Education,2021-08-23,4.0,30.5,2
School & Education,2021-08-25,2.0,49.9,1
School & Education,2021-08-26,2.0,19.9,1
School & Education,2021-08-28,2.0,59.5,1
School & Education,2021-08-29,74.80000000000001,11.290000000000001,10
School & Education,2021-09-02,74.80000000000001,13.633333333333333,2
School & Education,2021-09-04,41.0,25.599999999999998,3
School & Education,2021-09-05,10.0,29.660000000000004,5
School & Education,2021-09-07,2.0,75.0,1
School & Education,2021-09-08,6.0,11.933333333333332,3
School & Education,2021-09-09,4.0,38.8,2
School & Education,2021-09-10,2.0,99.9,1
School & Education,2021-09-11,3.0,29.5,1
School & Education,2021-09-12,2.0,199.9,1
School & Education,2021-09-14,74.0,26.083333333333332,3
School & Education,2021-09-15,2.0,12.0,1
School & Education,2021-09-16,13.0,76.5,2
School & Education,2021-09-17,4.0,72.45,2
School & Education,2021-09-19,10.0,11.0,2
School & Education,2021-09-22,2.0,49.5,1
School & Education,2021-09-25,4.0,25.0,2
Soghaat,2020-10-01,171.0,22.192307692307693,33
Soghaat,2020-10-02,22.0,24.91,10
Soghaat,2020-10-03,73.0,15.382608695652175,22
Soghaat,2020-10-04,22.0,38.31111111111111,9
Soghaat,2020-10-06,17.0,10.833333333333334,6
Soghaat,2020-10-07,175.0,35.704166666666666,44
Soghaat,2020-10-08,36.0,34.42142857142857,14
Soghaat,2020-10-09,52.0,21.286363636363635,20
Soghaat,2020-10-10,10.0,28.625,4
Soghaat,2020-10-11,19.0,33.5375,7
Soghaat,2020-10-12,15.0,30.266666666666666,5
Soghaat,2020-10-13,2.0,139.5,1
Soghaat,2020-10-14,12.0,31.26,5
Soghaat,2020-10-15,9.0,43.075,4
Soghaat,2020-10-16,7.0,64.10000000000001,3
Soghaat,2020-10-17,18.0,23.833333333333332,6
Soghaat,2020-10-18,17.0,38.175,6
Soghaat,2020-10-19,10.0,47.6,5
Soghaat,2020-10-20,13.0,57.625,4
Soghaat,2020-10-21,23.0,27.557142857142853,7
Soghaat,2020-10-22,78.0,27.900000000000002,13
Soghaat,2020-10-23,29.0,25.708333333333332,11
Soghaat,2020-10-24,138.0,24.3375,23
Soghaat,2020-10-25,76.0,26.277272727272727,17
Soghaat,2020-10-26,39.0,38.17333333333333,12
Soghaat,2020-10-27,2.0,37.5,1
Soghaat,2020-10-28,25.0,24.825,12
Soghaat,2020-10-29,29.0,27.407692307692308,11
Soghaat,2020-10-30,39.0,21.988235294117647,14
Soghaat,2020-10-31,50.0,41.9695652173913,21
Soghaat,2020-11-01,7.0,10.033333333333333,3
Soghaat,2020-11-05,31.0,34.25833333333333,11
Soghaat,2020-11-06,77.0,33.45,24
Soghaat,2020-11-07,28.0,36.199999999999996,5
Soghaat,2020-11-08,81.0,21.721875,27
Soghaat,2020-11-09,18.0,24.175,7
Soghaat,2020-11-10,20.0,18.125,7
Soghaat,2020-11-11,23.0,31.042857142857144,7
Soghaat,2020-11-12,31.0,28.8375,7
Soghaat,2020-11-13,20.0,19.37777777777778,7
Soghaat,2020-11-14,30.0,36.93846153846154,12
Soghaat,2020-11-15,72.0,19.416,21
Soghaat,2020-11-16,31.0,21.48,14
Soghaat,2020-11-17,16.0,28.775,8
Soghaat,2020-11-18,23.0,24.9,9
Soghaat,2020-11-19,13.0,21.216666666666665,6
Soghaat,2020-11-20,48.0,32.67826086956522,19
Soghaat,2020-11-21,62.0,28.462500000000002,19
Soghaat,2020-11-22,43.0,32.84615384615385,12
Soghaat,2020-11-23,14.0,59.785714285714285,7
Soghaat,2020-11-24,13.0,49.73333333333333,6
Soghaat,2020-11-25,29.0,22.419999999999998,5
Soghaat,2020-11-26,20.0,25.82857142857143,6
Soghaat,2020-11-27,9.0,68.83333333333333,2
Soghaat,2020-11-28,50.0,29.866666666666667,15
Soghaat,2020-11-29,63.0,26.49411764705882,10
Soghaat,2020-11-30,12.0,22.583333333333332,6
Soghaat,2020-12-01,6.0,22.066666666666666,3
Soghaat,2020-12-02,15.0,28.099999999999998,7
Soghaat,2020-12-03,18.0,56.2,4
Soghaat,2020-12-04,15.0,40.583333333333336,6
Soghaat,2020-12-05,35.0,47.2125,15
Soghaat,2020-12-06,20.0,33.75714285714285,7
Soghaat,2020-12-07,37.0,17.90625,15
Soghaat,2020-12-09,11.0,30.660000000000004,5
Soghaat,2020-12-10,20.0,32.05555555555556,9
Soghaat,2020-12-11,22.0,22.869999999999997,10
Soghaat,2020-12-12,97.0,24.382608695652173,19
Soghaat,2020-12-13,54.0,42.15,12
Soghaat,2020-12-14,59.0,22.248,21
Soghaat,2020-12-15,13.0,36.2,6
Soghaat,2020-12-16,33.0,22.05,10
Soghaat,2020-12-17,44.0,22.41578947368421,15
Soghaat,2020-12-18,14.0,30.014285714285712,7
Soghaat,2020-12-19,46.0,24.727272727272727,16
Soghaat,2020-12-20,170.0,26.496610169491525,39
Soghaat,2020-12-21,73.0,21.620645161290323,24
Soghaat,2020-12-22,22.0,19.211111111111112,6
Soghaat,2020-12-23,82.0,20.55090909090909,24
Soghaat,2020-12-24,47.0,20.256521739130434,18
Soghaat,2020-12-25,53.0,22.743478260869566,18
Soghaat,2020-12-26,81.0,29.20555555555556,25
Soghaat,2020-12-27,174.0,22.267692307692307,36
Soghaat,2020-12-28,51.0,38.49130434782609,19
Soghaat,2020-12-29,104.0,23.71212121212121,23
Soghaat,2020-12-30,38.0,26.88125,14
Soghaat,2020-12-31,46.0,16.55,18
Soghaat,2021-01-01,18.0,31.06666666666667,9
Soghaat,2021-01-02,61.0,15.642142857142858,22
Soghaat,2021-01-03,40.0,26.484615384615385,12
Soghaat,2021-01-04,3.0,93.4,1
Soghaat,2021-01-05,40.0,22.87777777777778,18
Soghaat,2021-01-06,24.0,16.663636363636364,11
Soghaat,2021-01-07,53.0,29.342857142857145,6
Soghaat,2021-01-08,63.0,29.12608695652174,22
Soghaat,2021-01-09,58.0,18.9696,23
Soghaat,2021-01-10,80.0,26.175,19
Soghaat,2021-01-11,42.0,17.126315789473683,17
Soghaat,2021-01-12,2.0,19.9,1
Soghaat,2021-01-13,11.0,22.566666666666663,3
Soghaat,2021-01-14,18.0,20.1375,8
Soghaat,2021-01-15,57.0,21.08888888888889,24
Soghaat,2021-01-16,72.0,23.98846153846154,21
Soghaat,2021-01-17,89.0,48.162222222222226,23
Soghaat,2021-01-18,35.0,35.59411764705882,16
Soghaat,2021-01-19,40.0,18.36315789473684,18
Soghaat,2021-01-20,9.0,33.1,4
Soghaat,2021-01-21,26.0,25.733333333333334,8
Soghaat,2021-01-22,84.0,38.68666666666666,23
Soghaat,2021-01-23,31.0,24.683333333333334,11
Soghaat,2021-01-24,82.0,29.67096774193548,17
Soghaat,2021-01-25,50.0,31.17391304347826,18
Soghaat,2021-01-26,54.0,17.029600000000002,20
Soghaat,2021-01-27,15.0,28.3,7
Soghaat,2021-01-28,16.0,26.150000000000002,6
Soghaat,2021-01-29,22.0,25.327272727272728,9
Soghaat,2021-01-30,14.0,28.428571428571427,7
Soghaat,2021-01-31,112.0,30.14358974358974,25
Soghaat,2021-02-01,30.0,21.592307692307692,9
Soghaat,2021-02-02,29.0,28.25,10
Soghaat,2021-02-03,49.0,19.666666666666668,17
Soghaat,2021-02-04,30.0,39.46666666666666,12
Soghaat,2021-02-05,55.0,25.515384615384615,12
Soghaat,2021-02-06,37.0,38.66111111111111,14
Soghaat,2021-02-07,71.0,31.08888888888889,15
Soghaat,2021-02-08,43.0,43.99523809523809,18
Soghaat,2021-02-09,26.0,30.791666666666668,12
Soghaat,2021-02-10,42.0,20.457894736842103,16
Soghaat,2021-02-11,35.0,32.85,15
Soghaat,2021-02-12,119.0,26.15,19
Soghaat,2021-02-13,56.0,24.8375,8
Soghaat,2021-02-14,246.0,26.690625,28
Soghaat,2021-02-15,12.0,19.1,5
Soghaat,2021-02-16,12.0,32.266666666666666,6
Soghaat,2021-02-17,19.0,26.725,8
Soghaat,2021-02-18,2.0,22.0,1
Soghaat,2021-02-19,39.0,31.914285714285715,12
Soghaat,2021-02-20,10.0,19.22,5
Soghaat,2021-02-21,33.0,20.642857142857142,7
Soghaat,2021-02-22,23.0,26.58181818181818,9
Soghaat,2021-02-24,23.0,28.56666666666667,9
Soghaat,2021-02-25,28.0,27.32,5
Soghaat,2021-02-26,45.0,29.422222222222224,9
Soghaat,2021-02-27,23.0,26.066666666666666,4
Soghaat,2021-02-28,13.0,33.12,5
Soghaat,2021-03-01,345.7099999999958,28.518285714285714,30
Soghaat,2021-03-02,22.0,27.27777777777778,7
Soghaat,2021-03-03,28.0,19.258333333333333,10
Soghaat,2021-03-04,91.0,20.858823529411765,14
Soghaat,2021-03-05,9.0,13.200000000000001,2
Soghaat,2021-03-06,17.0,22.925,4
Soghaat,2021-03-07,55.0,20.055555555555557,7
Soghaat,2021-03-08,115.0,28.23076923076923,11
Soghaat,2021-03-09,25.0,34.766666666666666,3
Soghaat,2021-03-10,9.0,17.080000000000002,5
Soghaat,2021-03-11,7.0,45.0,3
Soghaat,2021-03-12,10.0,18.7,5
Soghaat,2021-03-13,38.0,14.4,7
Soghaat,2021-03-14,170.0,38.89090909090909,18
Soghaat,2021-03-15,57.0,37.79,9
Soghaat,2021-03-16,94.0,33.15,10
Soghaat,2021-03-17,74.0,37.800000000000004,7
Soghaat,2021-03-18,83.0,39.778571428571425,13
Soghaat,2021-03-19,28.0,40.925,4
Soghaat,2021-03-20,5.0,52.5,2
Soghaat,2021-03-21,45.0,35.425,4
Soghaat,2021-03-22,19.0,66.5625,8
Soghaat,2021-03-23,73.0,38.806666666666665,13
Soghaat,2021-03-24,30.0,25.74,5
Soghaat,2021-03-25,32.0,47.06666666666666,6
Soghaat,2021-03-26,110.0,36.17857142857143,14
Soghaat,2021-03-27,25.0,33.916666666666664,6
Soghaat,2021-03-28,55.0,23.35,7
Soghaat,2021-03-29,35.0,20.166666666666668,3
Soghaat,2021-03-30,41.0,33.25,6
Soghaat,2021-03-31,42.0,20.410526315789475,16
Soghaat,2021-04-01,19.0,49.379999999999995,4
Soghaat,2021-04-02,24.0,34.644444444444446,6
Soghaat,2021-04-03,23.0,27.475,8
Soghaat,2021-04-04,10.0,72.0,2
Soghaat,2021-04-05,6.0,36.0,1
Soghaat,2021-04-06,19.0,30.0625,8
Soghaat,2021-04-07,39.0,29.17142857142857,7
Soghaat,2021-04-08,6.0,29.666666666666668,3
Soghaat,2021-04-09,15.0,21.0,6
Soghaat,2021-04-10,15.0,32.25714285714286,6
Soghaat,2021-04-11,41.0,37.03076923076923,11
Soghaat,2021-04-12,24.0,33.15833333333333,12
Soghaat,2021-04-13,12.0,36.025,3
Soghaat,2021-04-14,43.0,46.13333333333333,6
Soghaat,2021-04-16,63.0,14.5,11
Soghaat,2021-04-17,36.0,16.3,7
Soghaat,2021-04-18,4.0,16.7,2
Soghaat,2021-04-19,23.0,24.436363636363637,11
Soghaat,2021-04-20,17.0,22.928571428571427,7
Soghaat,2021-04-21,31.0,19.708333333333332,11
Soghaat,2021-04-22,59.0,22.78,10
Soghaat,2021-04-23,4.0,49.9,2
Soghaat,2021-04-24,12.0,61.02,5
Soghaat,2021-04-25,119.0,31.046666666666667,17
Soghaat,2021-04-26,195.0,21.896875,27
Soghaat,2021-04-27,81.0,37.983333333333334,14
Soghaat,2021-04-28,13.0,26.139999999999997,5
Soghaat,2021-04-29,5.0,30.4,2
Soghaat,2021-04-30,6.0,15.766666666666666,3
Soghaat,2021-05-01,2.0,9.0,1
Soghaat,2021-05-02,5.0,28.799999999999997,2
Soghaat,2021-05-03,29.0,35.27142857142857,14
Soghaat,2021-05-04,15.0,27.099999999999998,3
Soghaat,2021-05-05,2.0,36.0,1
Soghaat,2021-05-06,45.0,8.5,3
Soghaat,2021-05-07,31.0,30.2,5
Soghaat,2021-05-08,13.0,20.416666666666668,6
Soghaat,2021-05-09,20.0,31.9675,8
Soghaat,2021-05-10,32.0,22.55,9
Soghaat,2021-05-11,8.0,22.333333333333332,3
Soghaat,2021-05-12,48.0,19.56,10
Soghaat,2021-05-13,10.0,52.25,4
Soghaat,2021-05-14,33.0,30.393333333333334,15
Soghaat,2021-05-15,18.0,51.325,7
Soghaat,2021-05-16,13.0,36.46,5
Soghaat,2021-05-17,16.0,23.583333333333332,5
Soghaat,2021-05-18,345.7099999999958,24.39418181818182,31
Soghaat,2021-05-19,77.0,27.667857142857144,24
Soghaat,2021-05-20,40.0,27.658823529411762,14
Soghaat,2021-05-21,86.0,16.332173913043476,21
Soghaat,2021-05-22,24.0,37.92,5
Soghaat,2021-05-24,13.0,19.55,6
Soghaat,2021-05-25,5.0,5.5,2
Soghaat,2021-05-26,43.0,17.583333333333332,5
Soghaat,2021-05-27,34.0,27.5,5
Soghaat,2021-05-28,36.0,22.571428571428573,7
Soghaat,2021-05-29,24.0,27.875,4
Soghaat,2021-05-30,115.0,16.6,10
Soghaat,2021-05-31,29.0,29.766666666666666,3
Soghaat,2021-06-02,12.0,23.68,5
Soghaat,2021-06-03,11.0,7.5,1
Soghaat,2021-06-04,15.0,30.914285714285715,5
Soghaat,2021-06-05,15.0,39.516666666666666,6
Soghaat,2021-06-06,35.0,35.9875,8
Soghaat,2021-06-07,8.0,17.3,4
Soghaat,2021-06-08,24.0,22.1375,8
Soghaat,2021-06-09,22.0,44.28888888888889,8
Soghaat,2021-06-10,41.0,42.18888888888889,8
Soghaat,2021-06-11,51.0,53.08636363636364,19
Soghaat,2021-06-12,95.0,33.82173913043478,21
Soghaat,2021-06-13,46.0,53.46363636363637,11
Soghaat,2021-06-14,30.0,96.66666666666667,5
Soghaat,2021-06-15,47.0,28.283333333333335,17
Soghaat,2021-06-16,100.0,45.6,23
Soghaat,2021-06-17,60.0,41.22222222222222,7
Soghaat,2021-06-18,42.0,45.20666666666667,14
Soghaat,2021-06-19,100.0,35.18,15
Soghaat,2021-06-20,84.0,41.73793103448276,24
Soghaat,2021-06-21,81.0,27.81875,14
Soghaat,2021-06-22,47.0,42.98888888888889,9
Soghaat,2021-06-23,57.0,29.857142857142858,12
Soghaat,2021-06-24,31.0,37.68666666666666,14
Soghaat,2021-06-25,81.0,25.00588235294118,13
Soghaat,2021-06-26,4.0,22.5,2
Soghaat,2021-06-27,345.7099999999958,31.339473684210528,25
Soghaat,2021-06-28,140.0,26.156,21
Soghaat,2021-06-29,104.0,23.11904761904762,17
Soghaat,2021-06-30,38.0,26.83076923076923,12
Soghaat,2021-07-01,103.0,25.75,10
Soghaat,2021-07-02,169.0,25.46842105263158,13
Soghaat,2021-07-03,83.0,26.870588235294118,12
Soghaat,2021-07-04,345.7099999999958,30.98627450980392,30
Soghaat,2021-07-05,6.0,27.0,3
Soghaat,2021-07-06,105.0,31.95,8
Soghaat,2021-07-07,65.0,35.19166666666667,7
Soghaat,2021-07-08,54.0,42.89545454545455,20
Soghaat,2021-07-09,156.0,26.837500000000002,21
Soghaat,2021-07-10,105.0,25.108333333333334,19
Soghaat,2021-07-11,176.0,30.81578947368421,18
Soghaat,2021-07-12,53.0,18.5,19
Soghaat,2021-07-13,10.0,41.660000000000004,5
Soghaat,2021-07-14,136.0,26.08235294117647,15
Soghaat,2021-07-15,37.0,16.7625,13
Soghaat,2021-07-16,50.0,32.42857142857143,7
Soghaat,2021-07-17,5.0,36.0,1
Soghaat,2021-07-18,38.0,38.375,4
Soghaat,2021-07-19,17.0,15.5,7
Soghaat,2021-07-21,79.0,13.4375,8
Soghaat,2021-07-22,10.0,10.52,4
Soghaat,2021-07-23,6.0,19.1,2
Soghaat,2021-07-24,10.0,19.259999999999998,5
Soghaat,2021-07-25,44.0,34.050000000000004,6
Soghaat,2021-07-26,17.0,29.4,8
Soghaat,2021-07-27,25.0,22.849999999999998,10
Soghaat,2021-07-28,8.0,44.85,2
Soghaat,2021-07-29,12.0,17.1,5
Soghaat,2021-07-30,16.0,30.9125,7
Soghaat,2021-07-31,6.0,49.0,3
Soghaat,2021-08-01,198.0,28.54285714285714,18
Soghaat,2021-08-02,14.0,30.650000000000002,6
Soghaat,2021-08-03,8.0,26.95,4
Soghaat,2021-08-04,14.0,117.22,5
Soghaat,2021-08-05,17.0,11.3,5
Soghaat,2021-08-06,18.0,30.6125,8
Soghaat,2021-08-07,9.0,37.725,4
Soghaat,2021-08-08,97.0,27.3625,15
Soghaat,2021-08-09,14.0,23.900000000000002,7
Soghaat,2021-08-10,8.0,30.75,4
Soghaat,2021-08-11,14.0,19.333333333333332,6
Soghaat,2021-08-12,55.0,20.966666666666665,6
Soghaat,2021-08-13,3.0,57.0,1
Soghaat,2021-08-14,8.0,25.075,4
Soghaat,2021-08-16,6.0,14.666666666666666,3
Soghaat,2021-08-17,2.0,40.0,1
Soghaat,2021-08-19,19.0,14.450000000000001,6
Soghaat,2021-08-20,13.0,29.166666666666668,6
Soghaat,2021-08-22,235.0,34.138888888888886,16
Soghaat,2021-08-23,8.0,9.0,4
Soghaat,2021-08-24,13.0,20.9,5
Soghaat,2021-08-25,10.0,45.93333333333334,3
Soghaat,2021-08-26,3.0,57.0,1
Soghaat,2021-08-27,27.0,15.375,11
Soghaat,2021-08-28,6.0,7.5,1
Soghaat,2021-08-29,86.0,33.82,5
Soghaat,2021-08-30,2.0,25.0,1
Soghaat,2021-08-31,15.0,53.666666666666664,3
Soghaat,2021-09-01,2.0,36.2,1
Soghaat,2021-09-02,41.0,18.4,12
Soghaat,2021-09-04,24.0,14.933333333333332,3
Soghaat,2021-09-05,195.0,44.97826086956522,19
Soghaat,2021-09-06,4.0,60.3,2
Soghaat,2021-09-08,77.0,14.24,10
Soghaat,2021-09-09,7.0,31.066666666666666,3
Soghaat,2021-09-10,43.0,23.9875,16
Soghaat,2021-09-12,7.0,21.5,2
Soghaat,2021-09-13,21.0,48.0,1
Soghaat,2021-09-14,33.0,21.066666666666666,3
Soghaat,2021-09-16,93.0,34.292307692307695,11
Soghaat,2021-09-17,12.0,29.016666666666666,6
Soghaat,2021-09-18,16.0,19.75,6
Soghaat,2021-09-19,71.0,27.983333333333334,11
Soghaat,2021-09-21,7.0,34.06666666666667,3
Soghaat,2021-09-22,6.0,37.666666666666664,3
Soghaat,2021-09-23,2.0,100.0,1
Soghaat,2021-09-25,2.0,24.0,1
Soghaat,2021-09-28,6.0,32.0,1
Superstore,2020-10-01,65.0,38.916439999999994,25
Superstore,2020-10-02,44.0,36.86666666666667,14
Superstore,2020-10-03,97.0,37.693548387096776,24
Superstore,2020-10-04,2.0,55.0,1
Superstore,2020-10-05,4.0,160.5,2
Superstore,2020-10-06,4.0,110.0,2
Superstore,2020-10-08,39.0,67.7909090909091,10
Superstore,2020-10-09,12.0,37.0,3
Superstore,2020-10-10,4.0,22.4,2
Superstore,2020-10-11,15.0,48.416666666666664,5
Superstore,2020-10-12,14.0,33.225,4
Superstore,2020-10-13,10.0,72.06,4
Superstore,2020-10-15,12.0,45.9,6
Superstore,2020-10-16,4.0,30.8,2
Superstore,2020-10-18,6.0,136.33333333333334,2
Superstore,2020-10-19,2.0,49.0,1
Superstore,2020-10-21,18.0,27.71666666666667,6
Superstore,2020-10-22,3.0,158.0,1
Superstore,2020-10-24,54.0,95.11052631578947,12
Superstore,2020-10-25,159.0,43.55714285714286,30
Superstore,2020-10-26,40.0,47.788888888888884,16
Superstore,2020-10-27,25.0,16.358333333333334,12
Superstore,2020-10-28,3.0,66.6,1
Superstore,2020-10-29,7.0,22.599999999999998,3
Superstore,2020-10-30,34.0,13.016666666666667,9
Superstore,2020-10-31,50.0,14.091304347826087,22
Superstore,2020-11-05,10.0,33.1,5
Superstore,2020-11-06,88.0,22.675675675675677,26
Superstore,2020-11-07,46.0,13.542857142857144,13
Superstore,2020-11-08,233.0,19.048275862068966,24
Superstore,2020-11-09,11.0,27.860000000000003,5
Superstore,2020-11-10,32.0,32.053333333333335,15
Superstore,2020-11-11,368.0,21.491044776119406,13
Superstore,2020-11-12,420.0,61.33246753246754,24
Superstore,2020-11-13,179.0,20.71875,13
Superstore,2020-11-14,71.0,69.19615384615385,16
Superstore,2020-11-15,384.0,26.125252525252527,25
Superstore,2020-11-16,33.0,10.061538461538463,13
Superstore,2020-11-17,31.0,25.984615384615385,12
Superstore,2020-11-18,28.0,18.72,10
Superstore,2020-11-19,22.0,29.97,8
Superstore,2020-11-20,33.0,17.145454545454545,9
Superstore,2020-11-21,100.0,16.540625,19
Superstore,2020-11-22,357.0,20.607692307692307,20
Superstore,2020-11-23,12.0,30.733333333333334,6
Superstore,2020-11-24,8.0,14.850000000000001,4
Superstore,2020-11-25,52.0,14.864705882352942,13
Superstore,2020-11-26,64.0,20.142307692307693,23
Superstore,2020-11-27,95.0,13.679487179487179,23
Superstore,2020-11-28,81.0,29.988571428571426,34
Superstore,2020-11-29,321.0,28.08205128205128,45
Superstore,2020-11-30,18.0,26.85,8
Superstore,2020-12-01,13.0,31.419999999999998,5
Superstore,2020-12-02,9.0,79.5,3
Superstore,2020-12-03,90.0,29.60625,20
Superstore,2020-12-04,17.0,55.02499999999999,8
Superstore,2020-12-05,79.0,23.096551724137928,17
Superstore,2020-12-06,372.0,40.8,29
Superstore,2020-12-07,11.0,55.94,5
Superstore,2020-12-08,9.0,57.375,4
Superstore,2020-12-09,34.0,35.378571428571426,12
Superstore,2020-12-10,9.0,36.8,4
Superstore,2020-12-11,31.0,36.792307692307695,12
Superstore,2020-12-12,49.0,34.2,13
Superstore,2020-12-13,444.0,28.97888888888889,31
Superstore,2020-12-14,41.0,31.25,15
Superstore,2020-12-15,7.0,45.63333333333333,3
Superstore,2020-12-16,12.0,35.04,5
Superstore,2020-12-17,13.0,26.28,5
Superstore,2020-12-18,20.0,35.0,8
Superstore,2020-12-19,115.0,23.906976744186046,26
Superstore,2020-12-20,1054.0,41.032600732600734,69
Superstore,2020-12-21,260.0,41.267857142857146,39
Superstore,2020-12-22,142.0,57.428260869565214,25
Superstore,2020-12-23,96.0,56.08057142857143,30
Superstore,2020-12-24,129.0,42.87837837837838,24
Superstore,2020-12-25,93.0,39.440625,26
Superstore,2020-12-26,170.0,45.19074074074074,29
Superstore,2020-12-27,600.0,32.894011976047906,57
Superstore,2020-12-28,75.0,49.468,16
Superstore,2020-12-29,130.0,31.747500000000002,22
Superstore,2020-12-30,26.0,193.47692307692307,11
Superstore,2020-12-31,28.0,37.838461538461544,13
Superstore,2021-01-01,28.0,27.03846153846154,9
Superstore,2021-01-02,50.0,65.1,14
Superstore,2021-01-03,133.0,30.382051282051286,33
Superstore,2021-01-04,6.0,24.8,3
Superstore,2021-01-05,30.0,39.339999999999996,5
Superstore,2021-01-06,46.0,856.5809523809525,18
Superstore,2021-01-07,12.0,26.25,6
Superstore,2021-01-08,12.0,68.14000000000001,5
Superstore,2021-01-09,132.0,32.63333333333333,20
Superstore,2021-01-10,725.0,28.145454545454545,32
Superstore,2021-01-11,18.0,2.7,1
Superstore,2021-01-12,8.0,14.866666666666667,3
Superstore,2021-01-13,25.0,30.724999999999998,12
Superstore,2021-01-14,128.0,39.1,25
Superstore,2021-01-15,37.0,33.1,13
Superstore,2021-01-16,40.0,38.17142857142857,13
Superstore,2021-01-17,313.0,41.69024390243902,21
Superstore,2021-01-18,132.0,48.752941176470586,11
Superstore,2021-01-19,5.0,48.2,2
Superstore,2021-01-20,33.0,39.36666666666667,11
Superstore,2021-01-21,25.0,56.17,7
Superstore,2021-01-22,30.0,40.97777777777778,8
Superstore,2021-01-23,33.0,34.61,8
Superstore,2021-01-24,87.0,34.65,23
Superstore,2021-01-25,9.0,39.65,4
Superstore,2021-01-26,17.0,16.650000000000002,5
Superstore,2021-01-27,33.0,31.014285714285712,13
Superstore,2021-01-28,25.0,41.22,5
Superstore,2021-01-29,55.0,83.33333333333333,9
Superstore,2021-01-31,132.0,60.234375,18
Superstore,2021-02-01,8.0,36.525,4
Superstore,2021-02-02,16.0,187.9857142857143,7
Superstore,2021-02-03,10.0,3.075,4
Superstore,2021-02-04,2.0,7.9,1
Superstore,2021-02-05,12.0,27.2,6
Superstore,2021-02-06,2.0,5.1,1
Superstore,2021-02-07,523.0,27.385365853658534,22
Superstore,2021-02-08,10.0,27.4,4
Superstore,2021-02-09,15.0,67.63333333333334,3
Superstore,2021-02-10,20.0,36.4125,8
Superstore,2021-02-11,51.0,57.17142857142857,13
Superstore,2021-02-12,18.0,23.725,7
Superstore,2021-02-13,8.0,88.675,4
Superstore,2021-02-14,1794.0,21.191,55
Superstore,2021-02-15,40.0,33.013333333333335,9
Superstore,2021-02-17,31.0,31.557142857142853,12
Superstore,2021-02-18,12.0,35.825,4
Superstore,2021-02-19,62.0,38.290000000000006,9
Superstore,2021-02-20,16.0,43.68,5
Superstore,2021-02-21,146.0,26.299999999999997,8
Superstore,2021-02-22,37.0,60.06666666666667,9
Superstore,2021-02-23,2.0,7.9,1
Superstore,2021-02-24,6.0,56.93333333333334,2
Superstore,2021-02-25,38.0,21.5,5
Superstore,2021-02-26,24.0,41.628571428571426,5
Superstore,2021-02-27,14.0,52.699999999999996,5
Superstore,2021-02-28,19.0,60.31428571428571,5
Superstore,2021-03-01,2603.8799999999937,41.36720183486239,76
Superstore,2021-03-03,27.0,36.95,12
Superstore,2021-03-04,75.0,13.599999999999998,24
Superstore,2021-03-05,53.0,39.733333333333334,22
Superstore,2021-03-06,20.0,64.13333333333334,8
Superstore,2021-03-07,52.0,48.6,10
Superstore,2021-03-08,5.0,61.833333333333336,3
Superstore,2021-03-09,44.0,13.266666666666666,3
Superstore,2021-03-10,5.0,3.45,2
Superstore,2021-03-11,33.0,23.6125,7
Superstore,2021-03-12,7.0,79.10000000000001,3
Superstore,2021-03-13,118.0,46.64545454545455,21
Superstore,2021-03-14,68.0,26.828571428571426,11
Superstore,2021-03-15,242.0,47.98863636363637,17
Superstore,2021-03-16,195.0,50.48947368421052,17
Superstore,2021-03-17,94.0,40.86,15
Superstore,2021-03-18,34.0,34.575,8
Superstore,2021-03-19,28.0,24.15,4
Superstore,2021-03-20,80.0,55.635714285714286,10
Superstore,2021-03-21,548.0,33.06956521739131,28
Superstore,2021-03-22,248.0,40.044736842105266,22
Superstore,2021-03-23,195.0,23.111428571428572,34
Superstore,2021-03-24,273.0,34.74444444444444,18
Superstore,2021-03-25,322.0,48.80204081632653,29
Superstore,2021-03-26,41.0,42.275,7
Superstore,2021-03-27,502.0,22.43,59
Superstore,2021-03-28,162.0,42.38636363636363,17
Superstore,2021-03-29,123.0,38.52727272727273,12
Superstore,2021-03-30,199.0,27.743478260869566,14
Superstore,2021-03-31,1323.0,19.673529411764704,54
Superstore,2021-04-01,1183.0,17.224999999999998,38
Superstore,2021-04-02,521.0,38.9485294117647,23
Superstore,2021-04-03,151.0,44.833333333333336,10
Superstore,2021-04-04,500.0,25.83653846153846,22
Superstore,2021-04-05,80.0,44.15833333333333,12
Superstore,2021-04-06,119.0,41.53125,10
Superstore,2021-04-07,315.0,21.75357142857143,21
Superstore,2021-04-08,105.0,37.911764705882355,16
Superstore,2021-04-09,116.0,62.464705882352945,14
Superstore,2021-04-10,51.0,35.888888888888886,8
Superstore,2021-04-11,187.0,45.596428571428575,19
Superstore,2021-04-12,126.0,40.18181818181818,18
Superstore,2021-04-13,36.0,41.13333333333333,6
Superstore,2021-04-14,241.0,50.741176470588236,16
Superstore,2021-04-15,54.0,63.25,7
Superstore,2021-04-16,1274.0,21.062921348314607,25
Superstore,2021-04-17,476.0,33.37446808510638,24
Superstore,2021-04-18,764.0,32.59655172413793,28
Superstore,2021-04-19,91.0,51.22642857142858,14
Superstore,2021-04-20,14.0,36.28,5
Superstore,2021-04-21,28.0,57.06999999999999,5
Superstore,2021-04-22,33.0,67.94615384615385,11
Superstore,2021-04-23,87.0,34.90833333333333,19
